,sEXT,sNEU,sAGR,sCON,sOPN,positive,negative,joy,sadness,fear,disgust,anticipation
7902,3.05,1.8,3.35,2.95,4.35,1,1,0,0,0,0,1
7903,3.05,1.8,3.35,2.95,4.35,1,0,1,0,0,0,2
7904,3.05,1.8,3.35,2.95,4.35,0,0,0,0,0,0,0
7905,3.05,1.8,3.35,2.95,4.35,0,1,0,1,0,0,0
7906,3.05,1.8,3.35,2.95,4.35,1,0,0,0,0,0,0
7907,3.05,1.8,3.35,2.95,4.35,0,0,0,0,0,0,0
7908,3.05,1.8,3.35,2.95,4.35,0,0,0,0,0,0,0
7909,3.05,1.8,3.35,2.95,4.35,0,0,0,0,0,0,0
7910,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,1
7911,2.6,3.9,4.2,2.05,4.7,2,0,0,1,1,0,0
7912,2.6,3.9,4.2,2.05,4.7,2,2,1,1,2,1,1
7913,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,0
7914,2.6,3.9,4.2,2.05,4.7,3,0,0,1,1,0,0
7915,2.6,3.9,4.2,2.05,4.7,4,0,3,0,0,0,2
7916,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,0
7917,2.6,3.9,4.2,2.05,4.7,3,3,0,2,1,0,1
7918,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,0
7919,2.6,3.9,4.2,2.05,4.7,1,2,1,2,0,0,1
7920,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,0
7921,2.6,3.9,4.2,2.05,4.7,1,1,1,0,0,0,2
7922,2.6,3.9,4.2,2.05,4.7,6,4,2,1,1,0,2
7923,2.6,3.9,4.2,2.05,4.7,1,0,0,0,0,0,0
7924,2.6,3.9,4.2,2.05,4.7,6,5,4,2,2,2,4
7925,2.6,3.9,4.2,2.05,4.7,1,0,1,0,0,1,1
7926,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,0
7927,2.6,3.9,4.2,2.05,4.7,1,4,1,2,1,0,1
7928,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,0
7929,2.6,3.9,4.2,2.05,4.7,1,0,0,0,0,0,0
7930,2.6,3.9,4.2,2.05,4.7,0,0,0,0,0,0,0
7931,2.6,3.9,4.2,2.05,4.7,5,4,2,2,0,1,1
7932,2.6,3.9,4.2,2.05,4.7,5,1,1,1,3,0,0
7933,2.6,3.9,4.2,2.05,4.7,3,1,1,0,1,0,0
7934,2.6,3.9,4.2,2.05,4.7,4,0,0,1,1,0,0
7935,2.9,2.45,3.85,3.1,3.9,1,0,0,0,0,0,1
7936,2.9,2.45,3.85,3.1,3.9,0,3,0,1,1,2,0
7937,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,0
7938,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,0
7939,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,0
7940,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,0
7941,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,1
7942,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,0
7943,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,0
7944,2.38,3.25,3.38,3.25,3.38,0,0,0,0,0,0,0
7945,2.38,3.25,3.38,3.25,3.38,1,1,0,0,0,0,0
7946,3.25,4.25,2.75,2.0,3.75,3,1,0,1,1,1,1
7947,3.25,4.25,2.75,2.0,3.75,1,1,0,1,0,1,0
7948,3.25,4.25,2.75,2.0,3.75,0,3,0,2,1,1,0
7949,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
7950,3.25,4.25,2.75,2.0,3.75,0,1,0,1,0,0,1
7951,3.25,4.25,2.75,2.0,3.75,1,1,0,1,0,0,2
7952,3.25,4.25,2.75,2.0,3.75,0,1,0,0,0,0,0
7953,3.25,4.25,2.75,2.0,3.75,1,1,0,0,0,1,1
7954,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
7955,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
7956,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
7957,3.25,4.25,2.75,2.0,3.75,1,1,1,0,0,1,5
7958,3.25,4.25,2.75,2.0,3.75,3,0,3,0,0,1,3
7959,3.25,4.25,2.75,2.0,3.75,3,1,1,1,1,0,2
7960,3.25,4.25,2.75,2.0,3.75,1,0,0,0,0,0,0
7961,3.25,4.25,2.75,2.0,3.75,3,4,3,2,1,1,3
7962,3.25,4.25,2.75,2.0,3.75,2,0,0,0,0,0,0
7963,3.25,4.25,2.75,2.0,3.75,2,2,1,1,2,2,1
7964,3.25,4.25,2.75,2.0,3.75,2,1,0,1,0,0,0
7965,3.25,4.25,2.75,2.0,3.75,1,3,0,1,1,1,0
7966,3.25,4.25,2.75,2.0,3.75,1,4,0,1,1,0,1
7967,3.25,4.25,2.75,2.0,3.75,6,2,3,3,2,1,1
7968,3.25,4.25,2.75,2.0,3.75,2,4,2,0,0,1,2
7969,3.25,4.25,2.75,2.0,3.75,1,1,1,0,1,0,0
7970,3.25,4.25,2.75,2.0,3.75,3,7,0,2,2,3,0
7971,3.25,4.25,2.75,2.0,3.75,1,4,0,1,2,1,2
7972,3.25,4.25,2.75,2.0,3.75,1,4,1,1,1,2,1
7973,3.25,4.25,2.75,2.0,3.75,5,6,2,3,2,2,0
7974,3.25,4.25,2.75,2.0,3.75,2,1,0,1,1,1,0
7975,3.25,4.25,2.75,2.0,3.75,3,7,2,2,2,3,1
7976,3.25,4.25,2.75,2.0,3.75,6,3,2,1,2,1,0
7977,3.25,4.25,2.75,2.0,3.75,8,4,5,3,2,2,3
7978,3.25,4.25,2.75,2.0,3.75,2,0,1,0,0,0,1
7979,3.25,4.25,2.75,2.0,3.75,1,4,1,3,1,1,0
7980,3.25,4.25,2.75,2.0,3.75,4,2,1,1,0,0,1
7981,3.25,4.25,2.75,2.0,3.75,1,3,1,1,0,1,1
7982,3.25,4.25,2.75,2.0,3.75,3,1,2,0,0,0,0
7983,3.25,4.25,2.75,2.0,3.75,0,1,0,1,1,1,0
7984,3.25,4.25,2.75,2.0,3.75,1,2,0,2,2,0,0
7985,3.25,4.25,2.75,2.0,3.75,0,2,0,1,1,0,0
7986,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
7987,3.25,4.25,2.75,2.0,3.75,4,0,1,0,0,0,1
7988,3.25,4.25,2.75,2.0,3.75,2,7,2,2,5,3,2
7989,3.25,4.25,2.75,2.0,3.75,4,0,2,1,2,0,0
7990,3.25,4.25,2.75,2.0,3.75,3,1,2,0,0,0,2
7991,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
7992,3.25,4.25,2.75,2.0,3.75,2,0,2,0,0,0,2
7993,3.25,4.25,2.75,2.0,3.75,5,9,1,1,0,1,1
7994,3.25,4.25,2.75,2.0,3.75,0,2,0,1,2,0,1
7995,3.25,4.25,2.75,2.0,3.75,2,1,0,0,0,0,0
7996,3.25,4.25,2.75,2.0,3.75,3,3,2,2,2,2,3
7997,3.25,4.25,2.75,2.0,3.75,1,1,1,0,0,0,0
7998,3.25,4.25,2.75,2.0,3.75,5,2,2,2,2,1,1
7999,3.25,4.25,2.75,2.0,3.75,3,2,2,1,0,1,2
8000,3.25,4.25,2.75,2.0,3.75,6,6,2,3,0,0,0
8001,3.25,4.25,2.75,2.0,3.75,5,3,3,1,1,0,0
8002,3.25,4.25,2.75,2.0,3.75,4,1,2,0,0,1,1
8003,3.25,4.25,2.75,2.0,3.75,1,3,0,1,1,0,0
8004,3.25,4.25,2.75,2.0,3.75,0,1,0,1,1,0,0
8005,3.25,4.25,2.75,2.0,3.75,4,7,0,4,2,1,2
8006,3.25,4.25,2.75,2.0,3.75,1,4,1,2,0,0,0
8007,3.25,4.25,2.75,2.0,3.75,1,4,0,1,3,3,0
8008,3.25,4.25,2.75,2.0,3.75,0,1,0,0,0,0,0
8009,3.25,4.25,2.75,2.0,3.75,2,9,0,4,6,3,4
8010,3.25,4.25,2.75,2.0,3.75,3,4,3,1,1,1,1
8011,3.25,4.25,2.75,2.0,3.75,3,3,1,1,1,0,2
8012,3.25,4.25,2.75,2.0,3.75,0,4,0,1,0,0,0
8013,3.25,4.25,2.75,2.0,3.75,9,2,8,1,2,2,5
8014,3.25,4.25,2.75,2.0,3.75,3,3,3,1,1,1,3
8015,3.25,4.25,2.75,2.0,3.75,7,2,3,2,2,1,3
8016,3.25,4.25,2.75,2.0,3.75,1,1,1,1,0,0,1
8017,3.25,4.25,2.75,2.0,3.75,1,3,0,4,1,2,0
8018,3.25,4.25,2.75,2.0,3.75,1,0,1,0,0,0,0
8019,3.25,4.25,2.75,2.0,3.75,2,5,2,2,2,2,1
8020,3.25,4.25,2.75,2.0,3.75,2,1,1,1,0,0,1
8021,3.25,4.25,2.75,2.0,3.75,0,2,0,0,0,1,1
8022,3.25,4.25,2.75,2.0,3.75,3,3,1,0,0,1,0
8023,3.25,4.25,2.75,2.0,3.75,1,0,0,0,0,0,1
8024,3.25,4.25,2.75,2.0,3.75,3,4,3,4,5,4,2
8025,3.25,4.25,2.75,2.0,3.75,0,1,0,0,0,0,0
8026,3.25,4.25,2.75,2.0,3.75,2,12,0,10,12,10,2
8027,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8028,3.25,4.25,2.75,2.0,3.75,5,5,1,1,1,0,0
8029,3.25,4.25,2.75,2.0,3.75,7,5,4,3,2,2,3
8030,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8031,3.25,4.25,2.75,2.0,3.75,4,4,2,1,2,1,1
8032,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8033,3.25,4.25,2.75,2.0,3.75,2,1,1,0,1,0,0
8034,3.25,4.25,2.75,2.0,3.75,0,1,0,1,1,1,0
8035,3.25,4.25,2.75,2.0,3.75,1,2,0,1,1,2,0
8036,3.25,4.25,2.75,2.0,3.75,0,0,0,0,1,0,1
8037,3.25,4.25,2.75,2.0,3.75,0,1,0,1,0,0,0
8038,3.25,4.25,2.75,2.0,3.75,3,1,2,0,1,0,3
8039,3.25,4.25,2.75,2.0,3.75,1,3,1,1,0,1,0
8040,3.25,4.25,2.75,2.0,3.75,3,3,0,1,1,1,0
8041,3.25,4.25,2.75,2.0,3.75,3,8,0,5,3,2,1
8042,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8043,3.25,4.25,2.75,2.0,3.75,1,3,1,2,0,0,0
8044,3.25,4.25,2.75,2.0,3.75,3,2,2,1,1,1,1
8045,3.25,4.25,2.75,2.0,3.75,3,5,2,2,2,0,3
8046,3.25,4.25,2.75,2.0,3.75,1,0,1,0,0,0,0
8047,3.25,4.25,2.75,2.0,3.75,6,2,4,2,2,1,2
8048,3.25,4.25,2.75,2.0,3.75,0,2,0,0,1,0,1
8049,3.25,4.25,2.75,2.0,3.75,1,5,1,2,2,0,1
8050,3.25,4.25,2.75,2.0,3.75,1,2,0,0,0,2,0
8051,3.25,4.25,2.75,2.0,3.75,1,0,0,0,0,0,0
8052,3.25,4.25,2.75,2.0,3.75,1,0,1,0,0,0,1
8053,3.25,4.25,2.75,2.0,3.75,4,9,1,7,3,1,2
8054,3.25,4.25,2.75,2.0,3.75,3,1,1,2,2,1,1
8055,3.25,4.25,2.75,2.0,3.75,0,4,0,3,2,2,0
8056,3.25,4.25,2.75,2.0,3.75,3,2,2,1,1,0,2
8057,3.25,4.25,2.75,2.0,3.75,2,0,1,0,0,0,0
8058,3.25,4.25,2.75,2.0,3.75,5,3,3,1,3,1,1
8059,3.25,4.25,2.75,2.0,3.75,2,8,2,2,1,2,0
8060,3.25,4.25,2.75,2.0,3.75,2,6,1,0,4,2,2
8061,3.25,4.25,2.75,2.0,3.75,4,2,4,1,1,2,2
8062,3.25,4.25,2.75,2.0,3.75,6,2,3,0,3,0,5
8063,3.25,4.25,2.75,2.0,3.75,3,1,2,0,0,0,3
8064,3.25,4.25,2.75,2.0,3.75,1,1,1,0,0,0,0
8065,3.25,4.25,2.75,2.0,3.75,1,4,0,2,1,0,1
8066,3.25,4.25,2.75,2.0,3.75,0,2,0,0,2,0,0
8067,3.25,4.25,2.75,2.0,3.75,0,1,0,1,1,1,0
8068,3.25,4.25,2.75,2.0,3.75,5,1,5,0,0,0,3
8069,3.25,4.25,2.75,2.0,3.75,0,2,0,1,0,2,0
8070,3.25,4.25,2.75,2.0,3.75,7,5,2,5,2,2,0
8071,3.25,4.25,2.75,2.0,3.75,2,0,1,0,0,0,0
8072,3.25,4.25,2.75,2.0,3.75,5,6,3,2,2,2,4
8073,3.25,4.25,2.75,2.0,3.75,1,0,0,0,0,0,0
8074,3.25,4.25,2.75,2.0,3.75,3,3,2,2,2,2,1
8075,3.25,4.25,2.75,2.0,3.75,4,1,0,1,1,0,3
8076,3.25,4.25,2.75,2.0,3.75,0,4,0,3,0,3,0
8077,3.25,4.25,2.75,2.0,3.75,5,7,2,3,3,2,2
8078,3.25,4.25,2.75,2.0,3.75,0,1,0,0,0,0,0
8079,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8080,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8081,3.25,4.25,2.75,2.0,3.75,7,9,5,1,2,4,4
8082,3.25,4.25,2.75,2.0,3.75,3,0,0,0,0,0,2
8083,3.25,4.25,2.75,2.0,3.75,1,7,1,2,1,2,0
8084,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8085,3.25,4.25,2.75,2.0,3.75,1,0,0,0,0,0,0
8086,3.25,4.25,2.75,2.0,3.75,1,2,0,1,0,1,2
8087,3.25,4.25,2.75,2.0,3.75,2,3,0,1,0,0,1
8088,3.25,4.25,2.75,2.0,3.75,0,6,0,5,2,6,0
8089,3.25,4.25,2.75,2.0,3.75,5,2,5,2,0,0,3
8090,3.25,4.25,2.75,2.0,3.75,2,0,2,0,0,0,2
8091,3.25,4.25,2.75,2.0,3.75,0,1,0,0,0,0,0
8092,3.25,4.25,2.75,2.0,3.75,1,5,1,1,1,2,0
8093,3.25,4.25,2.75,2.0,3.75,1,3,0,1,0,0,2
8094,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8095,3.25,4.25,2.75,2.0,3.75,3,2,3,1,1,1,1
8096,3.25,4.25,2.75,2.0,3.75,1,0,1,0,0,0,0
8097,3.25,4.25,2.75,2.0,3.75,1,2,1,1,1,0,1
8098,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8099,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8100,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8101,3.25,4.25,2.75,2.0,3.75,3,2,2,0,0,0,0
8102,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8103,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8104,3.25,4.25,2.75,2.0,3.75,0,1,0,1,0,1,0
8105,3.25,4.25,2.75,2.0,3.75,2,1,2,1,0,1,1
8106,3.25,4.25,2.75,2.0,3.75,1,1,0,0,0,0,2
8107,3.25,4.25,2.75,2.0,3.75,1,1,1,1,0,0,2
8108,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8109,3.25,4.25,2.75,2.0,3.75,0,3,0,2,1,1,0
8110,3.25,4.25,2.75,2.0,3.75,2,5,2,0,0,3,0
8111,3.25,4.25,2.75,2.0,3.75,8,3,5,1,3,2,3
8112,3.25,4.25,2.75,2.0,3.75,1,1,0,0,1,0,0
8113,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8114,3.25,4.25,2.75,2.0,3.75,1,0,0,0,0,0,0
8115,3.25,4.25,2.75,2.0,3.75,3,0,0,0,0,0,0
8116,3.25,4.25,2.75,2.0,3.75,1,5,1,2,1,2,0
8117,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8118,3.25,4.25,2.75,2.0,3.75,3,2,1,0,0,0,1
8119,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8120,3.25,4.25,2.75,2.0,3.75,2,2,1,1,1,1,0
8121,3.25,4.25,2.75,2.0,3.75,6,1,4,1,1,2,2
8122,3.25,4.25,2.75,2.0,3.75,8,4,4,1,2,2,4
8123,3.25,4.25,2.75,2.0,3.75,5,8,1,4,4,4,1
8124,3.25,4.25,2.75,2.0,3.75,2,0,2,0,0,0,1
8125,3.25,4.25,2.75,2.0,3.75,0,0,0,0,0,0,0
8126,3.25,4.25,2.75,2.0,3.75,1,0,1,0,0,0,2
8127,3.25,4.25,2.75,2.0,3.75,2,0,1,0,0,0,1
8128,3.25,4.25,2.75,2.0,3.75,5,4,3,3,3,2,2
8129,3.25,4.25,2.75,2.0,3.75,7,1,4,1,2,0,5
8130,3.65,2.0,4.25,3.05,4.7,1,2,1,1,0,0,1
8131,3.65,2.0,4.25,3.05,4.7,4,1,2,0,0,0,2
8132,3.65,2.0,4.25,3.05,4.7,0,0,0,0,0,0,0
8133,3.65,2.0,4.25,3.05,4.7,4,0,2,0,0,1,2
8134,3.65,2.0,4.25,3.05,4.7,1,2,0,2,0,0,2
8135,3.65,2.0,4.25,3.05,4.7,4,1,3,0,0,0,4
8136,3.65,2.0,4.25,3.05,4.7,0,1,0,1,1,0,0
8137,3.65,2.0,4.25,3.05,4.7,1,1,1,1,0,0,0
8138,3.65,2.0,4.25,3.05,4.7,4,1,2,1,0,0,1
8139,3.65,2.0,4.25,3.05,4.7,1,0,1,0,0,0,0
8140,3.65,2.0,4.25,3.05,4.7,4,1,2,0,0,0,2
8141,3.65,2.0,4.25,3.05,4.7,1,0,0,0,1,0,0
8142,3.65,2.0,4.25,3.05,4.7,1,5,0,1,1,2,0
8143,3.65,2.0,4.25,3.05,4.7,0,0,0,0,0,0,0
8144,3.65,2.0,4.25,3.05,4.7,3,0,1,0,0,0,1
8145,3.65,2.0,4.25,3.05,4.7,5,1,5,1,2,0,1
8146,3.65,2.0,4.25,3.05,4.7,1,0,0,0,0,0,0
8147,3.65,2.0,4.25,3.05,4.7,0,0,0,0,1,0,0
8148,3.65,2.0,4.25,3.05,4.7,1,1,0,0,0,0,0
8149,3.65,2.0,4.25,3.05,4.7,1,0,0,0,0,0,0
8150,3.65,2.0,4.25,3.05,4.7,2,0,2,0,0,0,2
8151,3.65,2.0,4.25,3.05,4.7,3,1,3,0,1,0,2
8152,3.65,2.0,4.25,3.05,4.7,1,2,1,0,0,0,0
8153,3.65,2.0,4.25,3.05,4.7,0,1,0,0,0,0,0
8154,3.65,2.0,4.25,3.05,4.7,3,1,2,0,0,0,1
8155,3.65,2.0,4.25,3.05,4.7,4,2,3,0,1,0,2
8156,3.65,2.0,4.25,3.05,4.7,1,2,1,1,0,0,0
8157,3.65,2.0,4.25,3.05,4.7,4,2,4,3,0,0,1
8158,3.65,2.0,4.25,3.05,4.7,1,0,0,0,0,0,0
8159,3.65,2.0,4.25,3.05,4.7,2,0,2,0,0,0,1
8160,3.65,2.0,4.25,3.05,4.7,3,0,3,0,0,0,2
8161,3.65,2.0,4.25,3.05,4.7,2,5,1,2,2,0,1
8162,3.65,2.0,4.25,3.05,4.7,0,1,0,1,1,0,1
8163,3.65,2.0,4.25,3.05,4.7,2,0,2,0,0,0,0
8164,3.65,2.0,4.25,3.05,4.7,3,1,3,0,0,0,1
8165,3.65,2.0,4.25,3.05,4.7,1,2,0,1,1,1,0
8166,3.65,2.0,4.25,3.05,4.7,1,0,1,0,0,0,0
8167,3.65,2.0,4.25,3.05,4.7,2,1,2,0,0,0,1
8168,3.65,2.0,4.25,3.05,4.7,5,6,3,4,1,1,3
8169,3.65,2.0,4.25,3.05,4.7,5,2,3,0,0,0,0
8170,3.65,2.0,4.25,3.05,4.7,0,0,0,0,0,0,0
8171,3.65,2.0,4.25,3.05,4.7,1,0,1,0,0,0,0
8172,3.65,2.0,4.25,3.05,4.7,0,1,0,1,1,1,0
8173,3.65,2.0,4.25,3.05,4.7,0,0,0,0,0,0,0
8174,3.65,2.0,4.25,3.05,4.7,1,0,1,0,0,0,0
8175,3.65,2.0,4.25,3.05,4.7,0,1,0,0,0,0,0
8176,3.65,2.0,4.25,3.05,4.7,2,2,0,0,0,1,0
8177,3.65,2.0,4.25,3.05,4.7,6,0,6,0,0,0,4
8178,2.55,2.65,4.0,2.95,4.05,0,0,0,0,0,0,0
8179,2.55,2.65,4.0,2.95,4.05,0,0,0,0,0,0,0
8180,2.55,2.65,4.0,2.95,4.05,2,4,1,1,1,0,2
8181,2.55,2.65,4.0,2.95,4.05,0,0,0,0,0,0,0
8182,2.55,2.65,4.0,2.95,4.05,2,2,1,2,2,1,1
8183,2.55,2.65,4.0,2.95,4.05,2,2,2,2,1,1,1
8184,2.55,2.65,4.0,2.95,4.05,4,1,2,1,0,0,1
8185,2.55,2.65,4.0,2.95,4.05,4,3,0,2,0,0,1
8186,2.55,2.65,4.0,2.95,4.05,0,1,0,0,0,0,2
8187,2.55,2.65,4.0,2.95,4.05,3,1,2,1,1,1,2
8188,2.55,2.65,4.0,2.95,4.05,1,0,1,0,0,0,0
8189,2.55,2.65,4.0,2.95,4.05,2,1,0,0,1,0,1
8190,2.55,2.65,4.0,2.95,4.05,5,1,3,1,1,0,1
8191,2.55,2.65,4.0,2.95,4.05,0,0,0,0,0,0,0
8192,2.55,2.65,4.0,2.95,4.05,1,2,1,1,0,0,0
8193,2.55,2.65,4.0,2.95,4.05,3,0,2,0,0,0,1
8194,2.55,2.65,4.0,2.95,4.05,0,0,0,0,0,0,0
8195,2.55,2.65,4.0,2.95,4.05,2,3,1,1,1,1,0
8196,2.55,2.65,4.0,2.95,4.05,0,1,0,0,0,0,2
8197,2.55,2.65,4.0,2.95,4.05,2,0,1,0,0,0,0
8198,2.55,2.65,4.0,2.95,4.05,0,0,0,0,0,0,0
8199,2.55,2.65,4.0,2.95,4.05,1,0,1,0,0,0,1
8200,2.55,2.65,4.0,2.95,4.05,1,1,0,2,2,0,0
8201,2.55,2.65,4.0,2.95,4.05,1,1,1,1,1,1,1
8202,2.55,2.65,4.0,2.95,4.05,1,1,1,1,0,0,2
8203,2.55,2.65,4.0,2.95,4.05,0,1,0,0,1,0,0
8204,2.55,2.65,4.0,2.95,4.05,0,3,0,0,0,0,1
8205,2.55,2.65,4.0,2.95,4.05,0,1,0,1,0,1,0
8206,2.75,2.5,3.5,3.75,3.5,0,0,0,0,0,0,0
8207,2.75,2.5,3.5,3.75,3.5,1,2,0,0,0,0,0
8208,2.75,2.5,3.5,3.75,3.5,0,1,0,0,0,1,0
8209,3.0,1.85,4.1,3.7,3.95,6,4,2,2,1,1,3
8210,3.0,1.85,4.1,3.7,3.95,3,3,1,1,0,0,2
8211,3.0,1.85,4.1,3.7,3.95,3,0,1,0,1,0,2
8212,3.0,1.85,4.1,3.7,3.95,0,1,0,0,0,0,0
8213,3.0,1.85,4.1,3.7,3.95,3,2,0,1,1,1,1
8214,3.0,1.85,4.1,3.7,3.95,1,0,1,0,0,0,1
8215,3.0,1.85,4.1,3.7,3.95,5,2,5,2,3,1,3
8216,3.0,1.85,4.1,3.7,3.95,1,2,1,0,2,1,1
8217,3.0,1.85,4.1,3.7,3.95,4,1,1,1,0,1,1
8218,3.0,1.85,4.1,3.7,3.95,0,0,0,0,0,0,0
8219,3.0,1.85,4.1,3.7,3.95,2,1,0,0,0,0,0
8220,3.0,1.85,4.1,3.7,3.95,5,5,3,1,2,1,0
8221,3.0,1.85,4.1,3.7,3.95,4,3,4,0,1,0,1
8222,3.0,1.85,4.1,3.7,3.95,2,1,1,0,1,0,4
8223,3.0,1.85,4.1,3.7,3.95,3,1,0,0,0,0,0
8224,3.0,1.85,4.1,3.7,3.95,4,4,0,0,0,0,4
8225,3.0,1.85,4.1,3.7,3.95,6,3,5,1,3,0,5
8226,3.0,1.85,4.1,3.7,3.95,3,1,1,1,1,0,4
8227,3.0,1.85,4.1,3.7,3.95,13,2,7,0,1,0,5
8228,3.0,1.85,4.1,3.7,3.95,6,4,2,1,0,0,5
8229,2.9,3.35,2.8,3.0,3.95,0,0,0,0,0,0,0
8230,2.9,3.35,2.8,3.0,3.95,0,1,0,0,2,0,0
8231,2.9,3.35,2.8,3.0,3.95,0,1,0,1,1,0,1
8232,2.9,3.35,2.8,3.0,3.95,0,2,0,1,2,0,0
8233,2.9,3.35,2.8,3.0,3.95,0,1,0,1,0,0,0
8234,2.9,3.35,2.8,3.0,3.95,1,0,1,0,0,0,1
8235,2.9,3.35,2.8,3.0,3.95,0,0,0,0,0,0,0
8236,2.9,3.35,2.8,3.0,3.95,1,0,1,0,0,0,0
8237,2.9,3.35,2.8,3.0,3.95,0,1,0,1,0,0,0
8238,2.9,3.35,2.8,3.0,3.95,1,1,0,1,0,1,0
8239,3.2,1.85,3.85,3.15,4.25,4,0,0,0,0,0,1
8240,3.2,1.85,3.85,3.15,4.25,7,1,6,0,0,0,4
8241,3.2,1.85,3.85,3.15,4.25,1,0,1,0,0,0,0
8242,3.2,1.85,3.85,3.15,4.25,2,4,1,2,2,2,1
8243,3.2,1.85,3.85,3.15,4.25,3,6,1,4,3,1,3
8244,3.2,1.85,3.85,3.15,4.25,1,0,1,0,0,0,0
8245,3.2,1.85,3.85,3.15,4.25,2,5,1,3,4,1,0
8246,3.2,1.85,3.85,3.15,4.25,3,0,1,0,1,0,0
8247,3.2,1.85,3.85,3.15,4.25,0,0,0,0,0,0,0
8248,3.2,1.85,3.85,3.15,4.25,2,3,1,1,1,1,0
8249,3.2,1.85,3.85,3.15,4.25,1,1,0,0,0,0,0
8250,3.2,1.85,3.85,3.15,4.25,1,0,0,1,0,0,0
8251,3.2,1.85,3.85,3.15,4.25,2,1,0,0,0,0,0
8252,3.2,1.85,3.85,3.15,4.25,0,0,0,0,0,0,0
8253,3.2,1.85,3.85,3.15,4.25,3,1,1,1,1,0,1
8254,3.2,1.85,3.85,3.15,4.25,5,0,4,0,0,0,0
8255,3.2,1.85,3.85,3.15,4.25,8,1,5,1,0,0,4
8256,3.2,1.85,3.85,3.15,4.25,3,0,2,0,0,0,1
8257,3.2,1.85,3.85,3.15,4.25,4,2,1,1,0,0,1
8258,3.2,1.85,3.85,3.15,4.25,4,0,2,0,0,0,1
8259,3.2,1.85,3.85,3.15,4.25,2,0,0,0,0,0,0
8260,3.2,1.85,3.85,3.15,4.25,2,0,1,0,0,0,1
8261,3.2,1.85,3.85,3.15,4.25,3,0,2,0,0,0,1
8262,3.2,1.85,3.85,3.15,4.25,0,2,0,0,0,1,1
8263,3.2,1.85,3.85,3.15,4.25,0,0,0,0,0,0,1
8264,3.2,1.85,3.85,3.15,4.25,7,2,6,0,0,0,3
8265,3.2,1.85,3.85,3.15,4.25,2,0,2,0,0,0,2
8266,3.2,1.85,3.85,3.15,4.25,0,1,0,0,0,0,1
8267,3.2,1.85,3.85,3.15,4.25,4,8,2,4,4,3,1
8268,3.2,1.85,3.85,3.15,4.25,3,1,3,0,0,0,1
8269,3.2,1.85,3.85,3.15,4.25,0,0,0,0,0,0,0
8270,3.2,1.85,3.85,3.15,4.25,1,2,0,2,0,0,0
8271,3.2,1.85,3.85,3.15,4.25,3,0,2,0,0,0,3
8272,3.2,1.85,3.85,3.15,4.25,0,1,0,0,0,0,0
8273,3.2,1.85,3.85,3.15,4.25,7,3,1,1,1,0,2
8274,3.2,1.85,3.85,3.15,4.25,3,1,0,1,0,0,1
8275,3.2,1.85,3.85,3.15,4.25,2,0,1,0,0,0,1
8276,3.2,1.85,3.85,3.15,4.25,2,1,0,0,0,0,0
8277,3.2,1.85,3.85,3.15,4.25,3,1,3,0,0,0,2
8278,2.5,2.45,3.17,3.75,3.25,1,1,0,0,0,0,0
